Math_Score,Science_Score,Biology_Score,Computer_Score,English_Score,Interest_Technology,Interest_Medicine,Interest_Business,Interest_Arts,Interest_Research,Logical_Thinking,Creativity,Communication_Skills,Problem_Solving,Risk_Taking,Leadership,Family_Preference,Financial_Stability_Required,Recommended_Career
92,42,93,94,75,7,0,4,7,7,9,3,7,8,1,2,1,1,General Studies
63,59,84,55,88,7,7,1,2,2,10,4,0,0,7,7,0,10,General Studies
99,59,83,74,48,8,7,2,4,4,4,1,5,7,7,5,0,7,Software Engineer
97,92,63,65,91,9,6,9,6,10,10,4,1,9,3,7,1,1,Business Manager
42,69,80,57,41,5,10,10,4,4,4,1,6,0,6,4,1,5,Doctor
59,74,40,68,71,3,4,2,5,1,3,3,2,5,6,6,0,1,General Studies
85,74,90,62,95,10,3,4,1,8,5,9,10,8,0,9,0,7,General Studies
54,88,82,92,89,2,9,10,7,3,0,10,9,2,0,6,0,0,Doctor
64,78,94,53,92,4,9,4,4,8,1,4,4,5,7,5,1,1,Doctor
69,66,61,54,98,5,9,3,5,8,3,5,9,2,10,9,1,4,General Studies
53,65,62,88,61,2,9,7,0,1,3,5,1,10,0,3,0,5,General Studies
46,53,95,72,82,1,5,5,9,8,7,8,0,4,2,5,1,8,Graphic Designer
56,56,93,64,52,6,10,5,1,8,8,3,4,10,5,8,1,5,Doctor
83,57,58,60,47,10,0,0,10,1,3,4,8,6,7,10,1,7,General Studies
59,84,57,56,98,4,4,5,3,10,5,5,8,10,4,3,0,6,General Studies
75,91,51,62,40,8,3,2,10,5,3,3,6,9,4,5,0,0,General Studies
48,68,94,96,56,2,3,5,8,8,3,5,8,3,3,5,0,1,General Studies
77,59,67,82,51,7,6,9,5,3,10,1,3,3,3,2,1,3,General Studies
87,92,67,56,43,5,8,10,7,1,8,6,2,6,6,3,1,0,General Studies
96,66,99,97,92,3,7,5,1,6,3,2,10,4,5,2,0,7,General Studies
99,57,98,53,52,8,10,1,9,8,5,9,3,0,7,2,1,3,Doctor
61,43,72,68,70,4,7,0,4,5,8,3,6,10,10,9,0,6,General Studies
93,40,58,59,80,9,4,10,0,10,2,8,7,9,5,3,1,6,General Studies
92,89,67,69,98,5,5,2,3,10,6,4,1,1,10,3,1,7,General Studies
92,40,98,58,46,8,1,4,9,3,6,8,4,5,9,5,1,8,Graphic Designer
41,97,91,92,62,6,10,3,0,0,0,9,4,8,6,3,1,8,Doctor
63,65,88,78,63,4,2,6,10,3,10,9,8,6,9,5,1,6,Graphic Designer
47,84,76,95,44,1,4,3,10,2,1,9,2,3,9,1,0,8,Graphic Designer
50,59,65,52,44,3,1,7,8,6,4,9,5,1,4,3,0,4,Graphic Designer
52,91,74,57,56,1,2,6,1,10,7,5,9,3,5,1,1,9,General Studies
56,62,73,62,69,2,3,9,6,10,5,7,4,4,0,7,0,3,Business Manager
47,49,74,85,48,9,5,8,2,9,6,4,1,1,2,8,1,2,Software Engineer
60,98,79,72,45,2,4,0,1,4,2,4,1,0,7,6,1,5,General Studies
57,50,55,78,64,3,9,4,3,2,5,2,3,3,2,5,1,9,General Studies
69,80,77,79,58,5,3,3,6,1,8,6,3,10,0,7,0,10,General Studies
57,80,52,57,55,2,1,5,6,1,2,1,6,5,2,3,1,8,General Studies
85,44,62,48,60,9,10,0,8,4,5,10,0,0,3,9,1,3,Graphic Designer
86,97,99,72,41,0,4,5,2,7,6,2,10,0,7,10,0,1,General Studies
70,40,93,71,49,0,4,0,6,7,4,1,5,8,8,1,1,10,General Studies
77,56,61,93,55,8,10,0,5,4,9,7,10,4,3,3,0,2,Software Engineer
71,61,55,56,76,8,6,7,9,1,7,3,8,1,6,4,0,2,General Studies
50,73,67,58,54,4,0,1,6,3,7,9,1,10,0,8,0,1,General Studies
84,95,87,66,52,8,3,9,6,6,5,7,4,1,8,4,0,8,General Studies
64,84,74,45,52,10,10,5,9,5,6,7,9,3,10,8,0,3,Doctor
72,80,99,74,71,6,4,5,4,9,2,7,10,10,3,8,0,2,General Studies
99,68,84,95,84,8,7,5,8,6,6,7,9,1,8,7,0,9,Software Engineer
77,43,85,76,86,6,7,7,6,4,6,7,3,3,2,4,1,5,General Studies
80,44,47,73,85,8,0,3,6,1,3,8,3,10,10,1,1,7,Software Engineer
47,50,83,59,47,1,4,2,2,7,9,1,7,5,4,4,1,10,General Studies
50,95,94,64,82,10,9,5,0,1,3,8,5,6,0,10,1,7,Doctor
61,90,94,43,57,10,0,3,4,7,2,7,6,5,10,0,1,9,General Studies
90,60,61,49,95,7,0,1,7,6,9,10,10,3,2,7,1,5,General Studies
63,74,60,49,75,6,1,5,4,2,6,9,8,9,4,1,1,4,General Studies
80,51,65,63,65,5,1,9,9,3,4,0,2,2,5,6,1,10,General Studies
56,65,79,60,49,4,8,4,2,6,2,4,10,3,7,10,0,6,Doctor
51,90,60,50,70,3,3,10,8,3,5,10,1,4,0,1,1,2,Graphic Designer
96,58,64,66,72,6,2,8,1,8,5,1,2,3,2,10,1,9,Business Manager
85,84,80,55,68,2,10,10,2,6,5,9,7,2,0,4,0,1,Doctor
71,99,40,65,44,7,0,5,3,0,1,4,8,0,4,9,0,7,General Studies
54,46,45,69,52,1,1,2,9,0,10,7,9,2,7,6,0,10,General Studies
55,86,62,88,40,0,5,10,0,3,9,8,4,10,3,5,1,8,General Studies
93,94,90,55,62,10,8,4,10,8,6,8,7,4,10,4,0,5,Doctor
61,46,62,46,79,1,4,9,3,3,6,0,10,5,8,5,0,3,General Studies
67,65,82,55,42,8,3,7,3,4,9,6,6,3,5,1,0,5,General Studies
59,79,82,74,42,4,4,8,8,0,3,10,8,0,5,9,0,6,Business Manager
72,44,62,97,46,10,8,7,7,1,10,7,3,9,10,0,1,7,Software Engineer
49,60,71,55,75,7,6,2,1,10,5,9,9,6,4,0,0,2,General Studies
79,53,69,79,74,2,7,8,6,3,3,2,2,8,9,7,1,5,Business Manager
71,43,52,51,54,6,3,2,5,3,3,5,8,5,4,2,0,9,General Studies
89,62,82,74,79,1,10,7,6,10,5,10,7,5,10,10,0,5,Doctor
99,81,57,88,42,7,7,9,10,9,8,2,6,8,6,2,0,9,Research Scientist
72,59,62,60,68,6,5,8,3,5,6,8,0,3,7,8,1,6,Business Manager
41,54,54,89,69,4,4,6,4,5,1,2,1,4,6,5,0,3,General Studies
72,89,72,82,78,10,6,3,5,7,5,1,8,4,0,3,1,5,Software Engineer
72,91,60,75,57,3,5,9,8,8,4,8,4,4,0,3,0,1,Graphic Designer
80,84,96,87,50,0,2,8,1,0,5,10,0,7,9,6,1,7,General Studies
52,68,78,56,82,4,4,2,10,0,7,7,8,10,5,5,1,2,General Studies
69,47,62,71,88,8,8,2,8,5,7,7,0,0,2,1,0,8,Software Engineer
72,80,66,80,99,9,6,1,9,3,2,1,7,9,8,8,0,7,Software Engineer
52,87,84,45,77,3,3,9,0,10,8,5,4,10,10,1,0,5,Research Scientist
91,58,83,63,79,8,6,2,3,3,5,4,10,9,6,7,1,9,General Studies
65,87,57,66,40,1,4,0,4,0,6,1,5,10,1,3,0,1,General Studies
61,78,63,59,68,3,10,3,8,8,8,4,0,2,2,9,1,7,Research Scientist
78,85,90,64,49,8,1,7,5,10,6,3,1,7,7,0,1,10,General Studies
41,67,86,41,67,3,5,4,3,2,9,8,6,10,0,0,1,5,General Studies
77,85,79,48,96,4,6,1,1,4,8,0,1,8,4,8,1,10,General Studies
78,96,90,67,70,10,7,2,4,9,0,5,4,1,9,3,1,0,General Studies
65,66,81,92,58,7,5,0,7,0,0,6,10,3,0,0,1,5,General Studies
85,43,46,77,42,0,7,1,7,7,2,5,8,7,8,2,1,4,General Studies
97,97,89,42,75,0,6,0,5,2,8,4,4,4,6,2,0,5,General Studies
89,54,87,59,82,8,1,1,10,0,0,3,2,0,4,6,0,0,General Studies
54,74,59,45,54,8,5,2,0,9,0,4,10,5,5,5,1,3,General Studies
73,76,66,78,72,3,8,0,7,5,4,8,5,8,10,7,0,6,General Studies
81,40,45,72,80,1,5,10,3,0,7,4,6,8,2,6,0,4,General Studies
94,42,66,94,82,8,3,8,1,2,1,9,9,10,2,0,1,5,Software Engineer
83,86,48,40,90,3,6,9,0,4,3,7,10,0,6,2,0,1,General Studies
88,63,92,76,84,5,2,4,6,3,5,6,9,3,6,8,1,7,General Studies
79,66,84,45,65,0,4,7,1,6,0,3,10,0,6,3,1,9,General Studies
50,79,96,84,55,8,0,4,3,5,3,9,7,6,1,10,0,3,Software Engineer
42,75,70,73,75,4,9,7,3,2,3,4,2,2,1,10,1,5,General Studies
98,73,60,86,72,2,2,6,9,10,8,6,10,1,10,2,1,2,Research Scientist
45,68,65,54,59,3,7,3,0,7,8,5,3,7,4,4,0,8,General Studies
48,63,79,84,52,0,8,6,1,7,5,2,9,8,3,7,0,7,Doctor
45,63,87,65,72,8,8,5,0,1,7,9,3,6,6,0,1,5,Doctor
48,81,84,96,44,7,9,2,5,6,9,2,1,5,2,1,0,8,Doctor
78,43,52,53,76,3,1,8,2,0,3,1,6,9,4,6,1,9,General Studies
70,42,88,97,53,1,3,9,0,1,9,2,3,10,1,0,0,8,General Studies
71,73,62,93,66,8,4,8,7,7,7,10,3,5,0,10,0,1,Software Engineer
80,96,59,46,62,3,2,4,3,0,2,9,7,8,8,4,0,8,General Studies
89,88,76,85,53,8,10,7,9,1,1,0,5,4,3,9,1,7,Doctor
51,62,93,97,79,9,0,6,6,0,5,8,5,4,7,7,0,1,Software Engineer
47,92,92,70,43,2,5,8,9,4,4,1,10,1,6,5,1,8,General Studies
47,95,67,63,78,6,9,6,1,6,7,2,8,5,0,2,1,4,General Studies
89,91,56,98,91,6,1,3,5,5,0,4,3,5,9,6,1,8,General Studies
67,62,67,70,58,9,8,3,5,5,10,9,8,5,10,2,0,2,General Studies
59,84,80,68,86,3,0,10,6,5,9,3,0,3,6,4,0,3,General Studies
86,44,41,81,93,1,10,7,0,7,2,4,10,10,1,6,1,0,General Studies
98,70,64,71,43,10,8,5,0,4,6,5,8,6,2,1,1,10,Software Engineer
46,92,97,56,69,8,6,8,1,9,9,4,0,8,0,9,0,4,Business Manager
50,80,89,53,58,3,10,9,10,6,3,9,6,0,6,3,0,6,Doctor
59,96,80,79,70,7,9,6,1,2,9,0,5,2,2,1,0,6,Doctor
55,96,45,75,70,1,1,6,4,8,4,5,6,9,5,6,0,5,General Studies
43,99,50,97,48,7,5,3,0,9,7,8,8,8,6,2,1,5,General Studies
45,93,96,87,92,10,7,2,10,2,0,2,9,4,2,8,1,7,Software Engineer
97,45,77,63,52,9,1,7,1,5,0,1,3,5,1,10,0,10,General Studies
61,76,45,84,53,4,4,6,5,2,6,5,8,7,8,5,1,9,General Studies
65,96,84,93,94,6,10,3,2,0,8,2,2,8,8,0,0,8,Doctor
42,49,50,66,99,6,5,3,3,0,3,3,9,7,6,9,0,3,General Studies
80,79,53,64,85,8,2,0,0,2,7,5,10,2,4,7,0,3,General Studies
99,46,41,98,93,2,1,10,4,3,9,5,10,9,3,6,0,7,General Studies
81,78,79,71,49,9,10,6,3,1,6,1,8,0,3,0,1,4,Doctor
53,77,42,91,87,3,5,0,7,8,1,2,0,10,0,2,1,9,General Studies
50,60,94,57,70,9,2,9,2,10,4,8,4,4,3,2,1,8,General Studies
57,59,92,85,76,3,1,9,9,7,8,1,9,6,6,2,0,5,General Studies
93,42,74,57,62,9,0,3,0,2,8,2,4,1,4,6,1,8,General Studies
51,90,72,76,66,4,7,10,9,6,2,8,0,0,8,5,0,3,Graphic Designer
62,61,63,65,45,5,0,2,4,3,10,3,0,3,3,10,1,0,General Studies
51,86,58,48,65,2,4,10,0,4,2,0,2,2,10,1,0,3,General Studies
52,43,57,99,41,3,10,2,10,3,1,10,8,3,2,4,1,8,Graphic Designer
64,67,88,74,84,2,5,0,4,8,6,1,6,0,5,5,0,6,General Studies
84,51,91,47,52,1,10,3,8,10,5,2,5,1,3,1,1,5,Doctor
90,77,63,59,90,9,2,0,4,6,4,8,8,0,10,0,1,1,General Studies
97,90,84,93,89,8,6,7,1,3,6,8,3,2,1,3,1,3,Software Engineer
58,75,74,81,99,0,1,0,1,7,3,10,3,3,4,3,1,0,General Studies
94,86,40,61,58,1,6,5,9,1,4,5,2,0,3,3,1,2,General Studies
85,80,75,58,40,7,1,6,8,6,8,10,4,5,4,0,1,1,Graphic Designer
75,44,64,69,79,6,4,9,4,10,10,5,4,1,8,2,1,3,Research Scientist
84,52,84,92,71,0,6,1,10,0,8,2,9,9,3,6,0,3,General Studies
47,62,88,67,61,4,10,3,7,7,3,4,6,10,5,3,0,10,Doctor
68,97,99,74,87,9,10,10,9,5,5,10,6,4,3,1,0,8,Doctor
94,89,82,82,68,5,2,2,3,4,1,3,5,7,0,7,1,6,General Studies
92,69,73,50,41,4,10,8,1,8,2,9,3,3,1,10,1,2,Doctor
94,76,64,70,79,3,3,6,3,8,8,9,6,4,5,0,0,6,Research Scientist
71,64,55,88,77,0,0,1,10,2,5,8,1,8,7,8,1,7,Graphic Designer
90,87,73,87,87,6,2,10,3,8,7,8,8,1,8,4,0,6,General Studies
83,66,68,78,94,8,8,5,10,8,10,0,6,1,3,1,1,7,Software Engineer
57,90,58,75,50,5,9,8,8,1,4,7,1,5,5,3,0,8,General Studies
45,53,62,69,56,2,4,2,9,4,1,8,9,5,2,2,1,0,Graphic Designer
57,96,58,62,94,9,7,10,10,10,6,4,1,2,8,6,1,9,General Studies
58,87,64,58,90,3,1,5,5,1,5,3,5,8,7,5,1,5,General Studies
61,98,55,51,82,9,2,2,9,0,10,9,10,0,0,10,1,3,Graphic Designer
76,86,93,54,99,4,6,2,5,6,1,3,6,2,1,10,1,0,General Studies
71,93,90,70,47,0,9,3,4,3,5,1,8,7,9,8,1,1,Doctor
95,75,48,82,61,4,3,8,5,4,7,8,3,7,8,3,0,9,General Studies
80,78,40,76,43,0,8,10,0,3,0,4,7,3,9,2,0,3,General Studies
98,55,81,76,50,8,6,7,4,5,3,10,9,7,2,6,0,0,Software Engineer
42,95,58,54,47,6,10,0,5,10,0,2,1,10,2,5,1,5,General Studies
67,61,72,68,48,2,0,10,7,1,1,5,5,9,9,4,0,0,General Studies
49,60,73,89,65,8,3,0,3,7,0,8,3,7,8,9,1,8,Software Engineer
90,93,55,82,41,1,9,6,4,3,5,8,7,0,2,6,0,9,General Studies
74,60,83,65,55,6,10,2,3,7,10,4,8,2,9,4,0,2,Doctor
68,47,79,83,70,8,5,10,6,2,5,7,1,0,10,8,0,10,Software Engineer
93,88,94,41,45,5,5,6,9,10,0,3,6,1,4,3,1,0,General Studies
54,55,57,59,92,9,9,8,5,4,3,4,6,3,5,0,1,5,General Studies
72,98,73,54,60,4,5,2,3,2,3,6,7,2,2,9,0,5,General Studies
46,94,64,91,65,6,4,2,5,6,7,6,4,10,9,4,1,6,General Studies
51,70,84,43,98,5,2,1,3,2,5,6,10,5,7,0,0,6,General Studies
88,81,45,61,58,4,1,9,7,7,1,7,2,4,1,0,1,9,General Studies
69,49,60,89,67,1,2,0,10,8,4,10,0,4,5,0,0,10,Graphic Designer
60,71,97,77,47,7,8,8,2,1,3,4,3,9,1,0,1,3,Doctor
70,98,45,62,53,6,2,5,7,2,9,0,2,6,8,7,0,4,General Studies
97,73,71,98,63,5,2,5,1,6,3,10,1,6,5,1,1,2,General Studies
63,48,80,65,87,4,0,7,5,4,7,8,5,8,8,8,1,5,General Studies
59,56,87,90,83,4,1,10,7,9,4,8,6,7,3,6,0,6,General Studies
76,50,82,50,76,8,10,4,0,6,2,6,9,2,2,10,1,8,Doctor
43,71,78,67,95,0,2,8,5,1,9,5,6,1,1,2,1,8,General Studies
67,49,70,95,65,8,1,10,8,3,3,4,7,0,7,8,1,4,Software Engineer
83,61,81,41,70,5,7,4,9,0,0,4,1,9,3,3,1,3,General Studies
59,96,49,98,95,3,5,1,9,4,5,2,10,5,1,6,1,6,General Studies
99,56,69,47,90,9,6,5,1,7,10,9,9,3,10,2,1,2,General Studies
63,43,96,68,71,6,0,8,10,0,9,0,5,2,8,4,1,3,General Studies
89,87,91,50,89,8,5,2,0,6,3,5,5,10,7,3,1,8,General Studies
88,91,57,76,80,4,1,9,1,6,5,7,9,10,4,5,1,4,General Studies
90,86,99,57,41,4,5,3,4,6,1,1,0,1,7,8,0,9,General Studies
71,64,63,94,64,7,2,9,5,0,4,7,1,1,4,4,1,6,General Studies
80,98,91,89,91,6,6,10,0,10,10,7,8,10,6,0,1,1,Research Scientist
75,60,48,53,83,7,2,7,6,2,8,9,7,3,4,4,0,8,General Studies
97,76,70,93,41,10,8,5,10,10,7,7,3,0,4,4,1,4,Software Engineer
92,77,54,49,81,9,2,6,3,1,2,9,5,5,3,8,1,4,General Studies
73,88,43,74,40,1,6,6,8,4,0,2,1,9,4,7,1,3,General Studies
75,40,79,48,75,8,3,3,5,1,9,9,4,10,6,4,1,7,General Studies
41,64,48,74,96,2,7,5,8,4,2,7,1,4,2,4,0,10,General Studies
54,90,84,50,51,5,1,8,0,4,7,10,4,9,3,1,1,3,General Studies
73,75,48,83,48,5,7,2,3,3,10,3,6,8,7,8,1,1,General Studies
75,56,65,51,75,1,8,7,1,10,2,2,6,1,5,10,0,4,General Studies
45,80,43,42,80,6,7,6,5,6,4,10,8,8,7,3,0,2,General Studies
78,63,56,92,67,8,5,3,3,9,1,8,2,8,10,6,0,3,Software Engineer
81,41,55,78,77,9,9,9,8,5,0,7,3,9,1,9,1,2,Software Engineer
90,79,54,53,72,10,0,2,2,1,10,9,8,8,8,5,0,6,General Studies
90,54,74,95,81,0,6,6,0,3,9,1,7,9,6,4,1,5,General Studies
97,71,96,67,85,7,0,9,10,10,4,7,6,9,4,10,0,1,Business Manager
93,78,91,50,61,1,6,8,10,6,4,10,7,3,10,10,0,10,Business Manager
51,98,44,78,64,0,1,9,0,8,5,10,8,4,6,4,1,7,General Studies
42,45,94,64,57,7,7,2,8,8,1,2,3,7,1,6,0,4,General Studies
84,40,44,60,45,1,1,9,8,2,8,9,4,7,10,1,1,5,Graphic Designer
57,86,59,49,57,5,2,8,4,0,1,5,8,0,3,8,0,7,Business Manager
79,62,54,82,91,5,2,7,1,8,1,4,6,9,6,1,0,10,General Studies
60,97,57,54,55,4,0,2,8,7,4,7,3,0,1,8,1,10,General Studies
54,78,86,58,54,7,4,7,7,6,8,8,5,9,7,10,1,6,General Studies
72,96,41,87,87,2,4,3,10,5,3,10,10,5,9,3,0,10,Graphic Designer
74,56,68,61,47,9,9,5,9,9,5,6,0,6,9,9,1,2,General Studies
65,73,52,60,52,3,4,9,9,6,1,5,0,1,10,10,0,1,Business Manager
47,98,43,99,94,6,8,1,5,10,3,5,8,1,4,9,1,2,General Studies
75,80,81,91,82,6,5,7,6,8,8,0,7,4,4,5,0,7,Research Scientist
87,68,84,83,99,7,5,8,5,5,1,4,0,8,7,0,1,3,General Studies
69,48,49,71,96,1,2,6,4,9,0,7,10,4,0,4,0,7,General Studies
62,52,70,89,46,10,4,7,3,2,3,5,1,7,5,5,0,3,Software Engineer
81,45,80,62,56,1,9,6,6,2,3,0,3,7,1,8,0,6,Doctor
83,45,47,52,89,3,6,10,3,3,0,4,0,4,0,8,0,5,Business Manager
53,59,42,44,71,9,2,9,9,9,3,10,1,7,6,8,1,9,Business Manager
53,91,87,43,61,8,1,3,9,9,2,4,4,7,3,2,1,0,General Studies
41,92,85,67,94,9,4,0,9,7,1,2,7,4,0,3,1,10,General Studies
94,42,48,53,90,8,2,2,8,9,9,7,5,4,9,7,0,7,Research Scientist
76,56,69,47,96,3,4,6,4,8,3,8,5,3,10,7,0,5,General Studies
44,88,92,48,52,8,8,10,7,7,7,5,3,0,10,1,0,1,Doctor
77,51,50,96,86,2,10,10,5,10,6,5,1,8,5,7,1,4,Business Manager
84,87,74,90,62,4,9,6,3,9,8,1,2,1,9,6,1,1,Doctor
80,86,76,74,93,9,0,10,2,1,7,9,5,0,5,8,1,9,Software Engineer
93,84,81,76,68,8,3,2,10,3,0,1,5,5,2,4,1,6,Software Engineer
99,94,52,60,61,5,9,0,5,3,1,5,4,4,5,1,0,10,General Studies
86,40,75,97,40,2,4,9,0,1,1,7,5,10,9,4,0,9,General Studies
53,56,95,57,68,9,1,8,1,7,7,1,10,0,8,1,0,5,General Studies
95,42,52,72,87,8,1,5,6,2,3,8,5,6,5,4,0,6,Software Engineer
78,65,51,47,44,5,0,6,3,1,8,8,0,6,0,8,1,5,General Studies
64,54,76,90,97,3,7,0,4,6,1,3,5,2,9,6,0,9,General Studies
59,75,49,88,74,3,1,0,10,0,3,3,4,7,5,6,1,0,General Studies
41,71,99,56,94,7,2,3,9,5,0,3,7,5,7,0,1,2,General Studies
78,71,95,82,49,6,1,6,0,2,2,10,8,3,6,8,0,9,General Studies
45,43,48,70,58,0,3,10,1,2,5,4,5,9,7,5,1,1,General Studies
56,57,91,73,76,5,0,10,3,4,8,7,9,9,10,6,1,0,General Studies
98,88,46,45,46,7,2,7,7,2,10,1,3,9,7,1,0,0,General Studies
64,58,41,61,85,2,4,9,9,3,0,10,2,2,8,0,1,3,Graphic Designer
96,82,93,53,74,8,9,8,3,2,4,4,9,0,2,10,0,10,Doctor
67,91,95,42,84,9,0,0,2,6,1,1,0,1,6,3,1,0,General Studies
41,74,99,51,52,1,3,3,2,2,6,10,6,1,5,8,1,1,General Studies
74,79,62,75,49,5,5,3,4,9,3,10,4,10,1,8,1,0,General Studies
76,53,78,51,41,0,3,2,2,3,4,7,3,4,4,10,1,5,General Studies
44,97,79,84,45,10,6,6,7,1,7,0,8,3,2,2,1,10,Software Engineer
40,72,78,41,47,1,6,0,4,1,1,6,6,1,10,0,0,3,General Studies
79,53,60,41,75,4,5,8,6,8,2,2,9,10,4,1,1,7,General Studies
51,73,62,54,64,0,8,7,10,10,10,3,7,8,10,8,1,10,Research Scientist
95,94,68,62,83,7,1,1,7,0,4,7,3,6,8,8,1,4,General Studies
75,43,53,68,99,0,9,1,4,0,9,2,9,7,7,0,1,9,General Studies
84,63,65,56,86,8,7,7,7,9,3,6,9,7,8,8,0,4,General Studies
62,98,90,71,79,9,7,10,2,0,4,0,7,1,8,0,1,10,Software Engineer
86,68,44,46,46,10,10,0,6,2,2,8,3,4,10,9,1,10,General Studies
70,58,94,69,85,2,9,6,7,1,8,5,0,2,7,3,1,7,Doctor
50,45,70,67,62,1,10,8,6,2,7,2,10,9,7,4,0,10,General Studies
49,96,64,53,58,0,3,2,1,4,5,6,7,8,10,7,1,9,General Studies
42,72,70,83,85,8,5,6,7,8,0,4,0,8,10,4,1,5,Software Engineer
93,88,89,69,61,3,10,5,5,1,3,7,2,5,5,4,1,5,Doctor
53,79,59,56,52,0,5,6,9,10,6,7,6,3,5,3,0,2,General Studies
55,58,83,71,60,0,4,6,2,0,9,8,2,7,5,8,1,5,General Studies
49,92,94,85,40,6,0,9,3,10,4,5,7,4,9,7,1,9,Business Manager
68,40,56,45,98,1,2,0,6,5,3,3,4,2,5,8,1,6,General Studies
49,44,84,90,58,6,6,2,2,2,8,1,2,10,10,6,0,1,General Studies
51,66,41,63,99,6,7,9,0,6,7,2,4,7,8,6,1,2,General Studies
69,55,64,45,72,9,1,0,5,5,2,4,4,5,9,4,1,5,General Studies
80,45,52,66,43,8,2,4,2,10,5,7,7,4,0,9,1,9,General Studies
40,79,97,57,81,6,3,2,10,6,3,9,8,0,9,0,1,8,Graphic Designer
44,52,78,63,42,0,10,0,9,4,6,1,5,2,5,5,0,8,Doctor
59,87,67,76,66,7,4,1,5,0,0,4,9,6,7,9,0,7,General Studies
47,74,81,95,91,7,2,9,9,2,0,8,2,2,0,5,0,7,Graphic Designer
82,58,94,63,80,3,4,4,2,2,5,1,1,0,10,9,1,8,General Studies
51,51,45,77,74,7,7,10,5,6,9,7,10,7,10,3,0,10,General Studies
40,55,42,73,67,3,7,2,10,2,10,2,2,6,5,1,1,10,General Studies
96,98,97,79,45,7,1,5,3,10,6,7,8,4,8,0,1,8,General Studies
93,82,74,86,45,4,5,8,3,4,8,3,6,9,5,2,1,9,General Studies
59,49,57,54,94,3,3,5,9,3,6,3,10,4,1,10,0,10,General Studies
67,64,50,50,96,5,8,1,9,3,8,6,10,5,0,8,0,8,General Studies
96,59,93,61,83,1,9,1,10,6,9,4,8,6,3,0,1,4,Doctor
82,70,59,93,62,1,1,7,1,0,8,3,5,2,5,4,1,5,General Studies
76,43,44,63,72,1,7,10,3,6,7,6,7,10,9,9,0,4,Business Manager
86,83,58,40,55,8,0,7,10,7,6,2,9,3,9,5,0,0,General Studies
76,62,61,57,63,9,10,5,3,2,2,8,10,0,8,8,1,3,General Studies
51,41,98,83,44,2,5,9,10,2,10,4,8,6,4,0,0,10,General Studies
76,95,99,51,80,9,10,6,6,3,2,2,2,9,6,4,1,0,Doctor
88,61,58,96,81,3,10,0,4,5,10,1,6,1,5,0,0,0,General Studies
88,90,86,82,52,9,9,8,7,6,4,6,8,6,5,1,0,2,Doctor
95,96,55,67,86,7,0,4,6,0,6,6,1,5,8,1,0,6,General Studies
83,76,63,79,51,3,1,8,9,3,9,4,6,3,4,10,1,0,Business Manager
95,47,80,99,44,10,2,1,8,6,6,3,4,10,1,4,1,6,Software Engineer
67,46,43,46,76,9,8,7,7,10,0,10,7,1,7,9,1,9,General Studies
86,53,54,62,70,9,4,6,8,1,7,1,3,6,10,3,1,9,General Studies
54,95,64,60,67,6,9,10,0,0,0,1,0,6,2,5,0,0,General Studies
45,94,83,73,67,4,9,3,9,0,10,6,10,4,8,4,1,8,Doctor
83,42,94,50,69,8,1,2,2,9,3,9,9,8,4,1,0,4,General Studies
98,89,74,61,57,3,9,3,4,5,1,6,7,2,0,8,1,5,Doctor
59,55,94,81,83,2,4,3,8,4,4,3,5,8,3,9,1,8,General Studies
89,94,53,74,66,1,4,9,7,0,5,3,7,4,8,7,1,10,Business Manager
53,58,88,91,74,0,0,9,9,9,3,3,2,1,0,8,0,2,Business Manager
41,90,58,68,65,10,2,7,6,2,3,10,7,8,7,10,0,2,General Studies
48,57,77,81,96,5,4,3,1,10,6,1,7,0,7,5,0,4,General Studies
76,91,75,67,78,9,8,4,10,6,10,8,0,0,8,4,1,6,Doctor
59,55,46,98,88,1,9,1,5,8,3,0,3,6,8,4,1,2,General Studies
65,47,69,57,90,7,0,3,3,8,1,7,6,2,5,1,0,3,General Studies
68,99,58,53,99,5,7,6,4,5,3,5,10,7,4,10,0,1,General Studies
40,72,88,57,57,4,0,2,4,2,6,9,0,6,6,3,0,8,General Studies
94,88,64,67,72,1,8,0,3,0,0,6,2,10,8,1,0,9,General Studies
74,51,55,63,64,6,5,7,3,2,3,4,2,6,4,1,1,8,General Studies
45,92,86,47,95,1,0,7,3,9,5,5,5,0,2,7,1,10,General Studies
76,50,93,81,70,4,7,5,10,1,7,5,4,0,8,3,1,1,General Studies
92,44,79,93,76,1,4,6,1,10,7,8,10,1,9,3,1,4,General Studies
98,66,90,84,98,10,6,9,0,4,8,9,6,1,0,6,1,0,Software Engineer
44,51,47,92,99,9,6,10,1,7,4,3,2,10,0,3,0,7,Software Engineer
72,56,57,47,41,10,6,1,6,4,1,10,10,4,9,8,0,5,General Studies
88,45,67,43,72,10,5,4,0,0,2,4,0,8,10,8,1,9,General Studies
90,72,55,66,78,1,10,6,5,2,1,3,10,6,3,2,0,9,General Studies
53,44,91,75,82,6,7,8,3,4,8,0,2,1,1,5,1,1,General Studies
51,96,58,44,82,8,8,0,1,6,5,9,7,4,6,6,1,1,General Studies
81,67,81,72,71,4,1,2,2,4,10,5,4,4,1,2,0,9,General Studies
59,53,56,88,57,6,6,5,6,9,0,4,2,7,6,3,0,4,General Studies
92,44,84,73,56,3,1,6,5,4,2,3,7,8,7,0,1,6,General Studies
89,93,52,69,73,1,5,5,5,6,6,5,5,7,10,10,1,8,General Studies
